Url,RId,SId,LTId,TTId,LUId,Timestamp,Level,Server,Ip,Thread,Logger,Message,Exception,UserAgent
,9a80bd6c-c87d-44df-8101-6c0f16a05cf6,,5332,5332,9000000,2026-01-09T12:33:18.048Z,INFO,TenantConfigurationService,10.176.102.85,5,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/crud/tenants/5332/ls/systemsettings/settingname/uiusagestatsenabled. RequestType: Regular,,
,9a80bd6c-c87d-44df-8101-6c0f16a05cf6,,5332,5332,9000000,2026-01-09T12:33:18.049Z,INFO,TenantConfigurationService,10.176.102.85,5,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/crud/tenants/5332/ls/systemsettings/settingname/uiusagestatsenabled with status 200 in 0 ms,,
,0f99e080-4ee3-4dc1-9efa-0b6d93b216e0,,5332,5332,17804,2026-01-09T12:33:18.061Z,INFO,TenantWorkFlowService,10.176.103.124,96,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,0f99e080-4ee3-4dc1-9efa-0b6d93b216e0,,5332,5332,17804,2026-01-09T12:33:18.062Z,INFO,TenantWorkFlowService,10.176.103.124,96,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 1 ms,,
,8bfd3656-f9d0-45dc-b86e-a472e3646114,,5332,5332,17804,2026-01-09T12:33:48.358Z,INFO,TenantWorkFlowService,10.176.103.124,170,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,8bfd3656-f9d0-45dc-b86e-a472e3646114,,5332,5332,17804,2026-01-09T12:33:48.360Z,INFO,TenantWorkFlowService,10.176.103.124,170,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 1 ms,,
,7d51a3b7-bfd7-4978-9781-b91f6034a379,,5332,5332,17804,2026-01-09T12:34:15.955Z,INFO,TenantWorkFlowService,10.176.103.10,5,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/tenants/ablpgaqbr/backups/. RequestType: Regular,,
,b164f90c-a9fc-4d67-a283-5adaa29dd65a,,5332,5332,17804,2026-01-09T12:34:15.992Z,INFO,TenantWorkFlowService,10.176.103.124,177,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,b164f90c-a9fc-4d67-a283-5adaa29dd65a,,5332,5332,17804,2026-01-09T12:34:15.997Z,INFO,TenantWorkFlowService,10.176.103.124,174,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 5 ms,,
,6af2462c-6be9-42d6-9117-b7756c5b5c18,,5332,5332,17804,2026-01-09T12:34:16.002Z,INFO,TenantConfigurationService,10.176.101.116,224,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/crud/tenants/5332. RequestType: Regular,,
,6af2462c-6be9-42d6-9117-b7756c5b5c18,,5332,5332,17804,2026-01-09T12:34:16.013Z,INFO,TenantConfigurationService,10.176.101.116,224,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/crud/tenants/5332 with status 200 in 11 ms,,
,9ee89286-f688-4c01-abfc-8a061f6ef137,,5332,5332,17804,2026-01-09T12:34:16.015Z,INFO,TenantWorkFlowService,10.176.103.10,206,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/restore/tenants/. RequestType: Regular,,
,7d51a3b7-bfd7-4978-9781-b91f6034a379,,5332,5332,17804,2026-01-09T12:34:16.018Z,INFO,TenantWorkFlowService,10.176.103.10,5,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/tenants/ablpgaqbr/backups/ with status 200 in 63 ms,,
,9ee89286-f688-4c01-abfc-8a061f6ef137,,5332,5332,17804,2026-01-09T12:34:16.026Z,INFO,TenantWorkFlowService,10.176.103.10,5,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/restore/tenants/ with status 200 in 11 ms,,
,19313625-9f78-4b62-95cf-6dcb5f6201ba,,5332,5332,17804,2026-01-09T12:34:16.324Z,INFO,TenantConfigurationService,10.176.101.116,175,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/crud/tenants/lsconfigsuggestions. RequestType: Regular,,
,19313625-9f78-4b62-95cf-6dcb5f6201ba,,5332,5332,17804,2026-01-09T12:34:16.329Z,INFO,TenantConfigurationService,10.176.101.116,175,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/crud/tenants/lsconfigsuggestions with status 200 in 5 ms,,
,53e4c21f-f8c2-4e07-9d7a-173fbe116a11,,5332,5332,17804,2026-01-09T12:34:18.637Z,INFO,TenantWorkFlowService,10.176.103.10,234,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,53e4c21f-f8c2-4e07-9d7a-173fbe116a11,,5332,5332,17804,2026-01-09T12:34:18.639Z,INFO,TenantWorkFlowService,10.176.103.10,234,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 1 ms,,
,fad0cd73-39fb-4d4b-992e-019ecd01a217,,5332,5332,17804,2026-01-09T12:34:19.256Z,INFO,LiveServerOperationsService,10.176.101.163,137,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/ibplquery/5332/activequeries. RequestType: Regular,,
,fad0cd73-39fb-4d4b-992e-019ecd01a217,5332.404433,5332,5332,17804,2026-01-09T12:34:19.257Z,INFO,LiveServerOperationsService,10.176.101.163,137,o9.Framework.Logging.Loggers.FrameworkLogger,No batchGuid for transaction,,Kibo
,fad0cd73-39fb-4d4b-992e-019ecd01a217,5332.404433,5332,5332,17804,2026-01-09T12:34:19.257Z,INFO,LiveServerOperationsService,10.176.101.163,137,o9.Framework.Logging.Loggers.FrameworkLogger,Error connecting to LiveServer. Server may be too busy. Attempt count : 1. Will retry again after 1500 ms,"Grpc.Core.RpcException: Status(StatusCode=""Unavailable"", Detail=""Error connecting to subchannel."", DebugException=""System.Net.Sockets.SocketException: Connection refused"")
 ---> System.Net.Sockets.SocketException (111): Connection refused
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|285_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.SocketConnectivitySubchannelTransport.TryConnectAsync(ConnectContext context, Int32 attempt)
   --- End of inner exception stack trace ---
   at Grpc.Net.Client.Balancer.Internal.ConnectionManager.PickAsync(PickContext context, Boolean waitForReady, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.BalancerHttpHandler.SendAsync(HttpRequestMessage request, CancellationToken cancellationToken)
   at Grpc.Net.Client.Internal.GrpcCall`2.RunCall(HttpRequestMessage request, Nullable`1 timeout)
   at LiveServerOperations.ServicesImplementation.Interceptors.LiveServerExecutionTimeInterceptor.<>c__DisplayClass14_1`1.<<CaptureStartAndEndTime>b__8>d.MoveNext()
--- End of stack trace from previous location ---
   at Polly.Retry.AsyncRetryEngine.ImplementationAsync[TResult](Func`3 action, Context context, ExceptionPredicates shouldRetryExceptionPredicates, ResultPredicates`1 shouldRetryResultPredicates, Func`5 onRetryAsync, CancellationToken cancellationToken, Int32 permittedRetryCount, IEnumerable`1 sleepDurationsEnumerable, Func`4 sleepDurationProvider, Boolean continueOnCapturedContext)
",Kibo
,fad0cd73-39fb-4d4b-992e-019ecd01a217,5332.404433,5332,5332,17804,2026-01-09T12:34:20.758Z,INFO,LiveServerOperationsService,10.176.101.163,107,o9.Framework.Logging.Loggers.FrameworkLogger,Error connecting to LiveServer. Server may be too busy. Attempt count : 2. Will retry again after 2250 ms,"Grpc.Core.RpcException: Status(StatusCode=""Unavailable"", Detail=""Error connecting to subchannel."", DebugException=""System.Net.Sockets.SocketException: Connection refused"")
 ---> System.Net.Sockets.SocketException (111): Connection refused
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|285_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.SocketConnectivitySubchannelTransport.TryConnectAsync(ConnectContext context, Int32 attempt)
   --- End of inner exception stack trace ---
   at Grpc.Net.Client.Balancer.Internal.ConnectionManager.PickAsync(PickContext context, Boolean waitForReady, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.BalancerHttpHandler.SendAsync(HttpRequestMessage request, CancellationToken cancellationToken)
   at Grpc.Net.Client.Internal.GrpcCall`2.RunCall(HttpRequestMessage request, Nullable`1 timeout)
   at LiveServerOperations.ServicesImplementation.Interceptors.LiveServerExecutionTimeInterceptor.<>c__DisplayClass14_1`1.<<CaptureStartAndEndTime>b__8>d.MoveNext()
--- End of stack trace from previous location ---
   at Polly.Retry.AsyncRetryEngine.ImplementationAsync[TResult](Func`3 action, Context context, ExceptionPredicates shouldRetryExceptionPredicates, ResultPredicates`1 shouldRetryResultPredicates, Func`5 onRetryAsync, CancellationToken cancellationToken, Int32 permittedRetryCount, IEnumerable`1 sleepDurationsEnumerable, Func`4 sleepDurationProvider, Boolean continueOnCapturedContext)
",Kibo
,fad0cd73-39fb-4d4b-992e-019ecd01a217,5332.404433,5332,5332,17804,2026-01-09T12:34:23.009Z,INFO,LiveServerOperationsService,10.176.101.163,107,o9.Framework.Logging.Loggers.FrameworkLogger,Error connecting to LiveServer. Server may be too busy. Attempt count : 3. Will retry again after 3375 ms,"Grpc.Core.RpcException: Status(StatusCode=""Unavailable"", Detail=""Error connecting to subchannel."", DebugException=""System.Net.Sockets.SocketException: Connection refused"")
 ---> System.Net.Sockets.SocketException (111): Connection refused
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|285_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.SocketConnectivitySubchannelTransport.TryConnectAsync(ConnectContext context, Int32 attempt)
   --- End of inner exception stack trace ---
   at Grpc.Net.Client.Balancer.Internal.ConnectionManager.PickAsync(PickContext context, Boolean waitForReady, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.BalancerHttpHandler.SendAsync(HttpRequestMessage request, CancellationToken cancellationToken)
   at Grpc.Net.Client.Internal.GrpcCall`2.RunCall(HttpRequestMessage request, Nullable`1 timeout)
   at LiveServerOperations.ServicesImplementation.Interceptors.LiveServerExecutionTimeInterceptor.<>c__DisplayClass14_1`1.<<CaptureStartAndEndTime>b__8>d.MoveNext()
--- End of stack trace from previous location ---
   at Polly.Retry.AsyncRetryEngine.ImplementationAsync[TResult](Func`3 action, Context context, ExceptionPredicates shouldRetryExceptionPredicates, ResultPredicates`1 shouldRetryResultPredicates, Func`5 onRetryAsync, CancellationToken cancellationToken, Int32 permittedRetryCount, IEnumerable`1 sleepDurationsEnumerable, Func`4 sleepDurationProvider, Boolean continueOnCapturedContext)
",Kibo
,fad0cd73-39fb-4d4b-992e-019ecd01a217,5332.404433,5332,5332,17804,2026-01-09T12:34:26.387Z,ERROR,LiveServerOperationsService,10.176.101.163,121,o9.Framework.Logging.Loggers.FrameworkLogger,Error connecting to LiveServer after exhausting all retries. Retry count 3,"Grpc.Core.RpcException: Status(StatusCode=""Unavailable"", Detail=""Error connecting to subchannel."", DebugException=""System.Net.Sockets.SocketException: Connection refused"")
 ---> System.Net.Sockets.SocketException (111): Connection refused
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|285_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.SocketConnectivitySubchannelTransport.TryConnectAsync(ConnectContext context, Int32 attempt)
   --- End of inner exception stack trace ---
   at Grpc.Net.Client.Balancer.Internal.ConnectionManager.PickAsync(PickContext context, Boolean waitForReady, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.BalancerHttpHandler.SendAsync(HttpRequestMessage request, CancellationToken cancellationToken)
   at Grpc.Net.Client.Internal.GrpcCall`2.RunCall(HttpRequestMessage request, Nullable`1 timeout)
   at LiveServerOperations.ServicesImplementation.Interceptors.LiveServerExecutionTimeInterceptor.<>c__DisplayClass14_1`1.<<CaptureStartAndEndTime>b__8>d.MoveNext()
--- End of stack trace from previous location ---
   at Polly.Retry.AsyncRetryEngine.ImplementationAsync[TResult](Func`3 action, Context context, ExceptionPredicates shouldRetryExceptionPredicates, ResultPredicates`1 shouldRetryResultPredicates, Func`5 onRetryAsync, CancellationToken cancellationToken, Int32 permittedRetryCount, IEnumerable`1 sleepDurationsEnumerable, Func`4 sleepDurationProvider, Boolean continueOnCapturedContext)
   at Polly.AsyncPolicy.ExecuteInternalAsync[TResult](Func`3 action, Context context, Boolean continueOnCapturedContext, CancellationToken cancellationToken)
   at LiveServerOperations.ServicesImplementation.Interceptors.LiveServerExecutionTimeInterceptor.<>c__DisplayClass14_0`1.<<CaptureStartAndEndTime>g__ExecuteWithRetry|3>d.MoveNext()
",Kibo
,fad0cd73-39fb-4d4b-992e-019ecd01a217,5332.404433,5332,5332,17804,2026-01-09T12:34:26.388Z,ERROR,LiveServerOperationsService,10.176.101.163,121,o9.Framework.Logging.Loggers.FrameworkLogger,Error occurred: Unable to open connection to GraphCube server.,"LiveServerOperations.Models.Exceptions.LiveServerException: Unable to open connection to GraphCube server.
 ---> System.Net.Sockets.SocketException (111): Connection refused
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|285_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at Grpc.Net.Client.Balancer.Internal.SocketConnectivitySubchannelTransport.TryConnectAsync(ConnectContext context, Int32 attempt)
   --- End of inner exception stack trace ---
   at LiveServerOperations.ServicesImplementation.Interceptors.LiveServerExecutionTimeInterceptor.HandleRpcException(Exception ex, AppContext currentAppContext) in /home/vsts/work/1/s/LiveServerOperations.ServicesImplementation/Interceptors/LiveServerExecutionTimeInterceptor.cs:line 230
   at LiveServerOperations.ServicesImplementation.Interceptors.LiveServerExecutionTimeInterceptor.<>c__DisplayClass14_0`1.<<CaptureStartAndEndTime>g__ExecuteWithRetry|3>d.MoveNext() in /home/vsts/work/1/s/LiveServerOperations.ServicesImplementation/Interceptors/LiveServerExecutionTimeInterceptor.cs:line 133
--- End of stack trace from previous location ---
   at LiveServerOperations.ServicesImplementation.LiveServerOperationsImpl.ExecuteJsonActiveQueries(AppContext appContext) in /home/vsts/work/1/s/LiveServerOperations.ServicesImplementation/LiveServerOperationsImpl.cs:line 437
   at o9.MicroService.LiveServerOperations.Controllers.IbplQueryController.ActiveQueries(Int32 tenantId) in /home/vsts/work/1/s/o9.MicroService.LiveServerOperations/Controllers/IbplQueryController.cs:line 674
   at lambda_method1317(Closure, Object)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(ActionContext actionContext, IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Logged|12_1(ControllerActionInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeInnerFilterAsync>g__Awaited|13_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeFilterPipelineAsync>g__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker)
   at o9.MicroService.LiveServerOperations.Program.<>c.<<ConfigureApp>b__2_0>d.MoveNext() in /home/vsts/work/1/s/o9.MicroService.LiveServerOperations/Program.cs:line 175
--- End of stack trace from previous location ---
   at o9.MicroService.LiveServerOperations.MiddleWares.ClientConfigureMiddleware.InvokeAsync(HttpContext httpContext, IAppContextProvider appContextProvider, ILiveServerConfigCacheManager liveServerConfigCacheManager, IFrameworkLogger logger) in /home/vsts/work/1/s/o9.MicroService.LiveServerOperations/MiddleWares/ClientConfigureMiddleware.cs:line 47
   at Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddlewareImpl.<Invoke>g__Awaited|10_0(ExceptionHandlerMiddlewareImpl middleware, HttpContext context, Task task)
",Kibo
,fad0cd73-39fb-4d4b-992e-019ecd01a217,,5332,5332,17804,2026-01-09T12:34:26.388Z,INFO,LiveServerOperationsService,10.176.101.163,121,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/ibplquery/5332/activequeries with status 504 in 7132 ms,,
,309769ae-b554-4e2c-9fcd-7d521f1ba1cd,,5332,5332,17804,2026-01-09T12:34:31.493Z,INFO,TenantWorkFlowService,10.176.103.124,173,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,309769ae-b554-4e2c-9fcd-7d521f1ba1cd,,5332,5332,17804,2026-01-09T12:34:31.495Z,INFO,TenantWorkFlowService,10.176.103.124,173,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 1 ms,,
,25c1546c-9e79-4dbf-a605-33ddb4313234,,5332,5332,17804,2026-01-09T12:34:52.449Z,INFO,TenantConfigurationService,10.176.102.85,184,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/crud/tenants/lsconfigsuggestions. RequestType: Regular,,
,25c1546c-9e79-4dbf-a605-33ddb4313234,,5332,5332,17804,2026-01-09T12:34:52.453Z,INFO,TenantConfigurationService,10.176.102.85,184,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/crud/tenants/lsconfigsuggestions with status 200 in 4 ms,,
,cf74969f-9b07-48be-8d9c-cb5156a5e2a6,,5332,5332,17804,2026-01-09T12:35:01.893Z,INFO,TenantWorkFlowService,10.176.103.10,5,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,cf74969f-9b07-48be-8d9c-cb5156a5e2a6,,5332,5332,17804,2026-01-09T12:35:01.895Z,INFO,TenantWorkFlowService,10.176.103.10,5,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 1 ms,,
,2da9b580-de15-4680-8a57-97fa069109e9,,5332,5332,17804,2026-01-09T12:35:09.105Z,INFO,TenantWorkFlowService,10.176.103.124,173,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,2da9b580-de15-4680-8a57-97fa069109e9,,5332,5332,17804,2026-01-09T12:35:09.107Z,INFO,TenantWorkFlowService,10.176.103.124,173,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 1 ms,,
,d8bb6500-676d-479f-bb85-645a9794f105,,5332,5332,17804,2026-01-09T12:35:14.116Z,INFO,TenantWorkFlowService,10.176.103.124,170,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/workflow/tenant/5332/lastactions. RequestType: Regular,,
,d8bb6500-676d-479f-bb85-645a9794f105,,5332,5332,17804,2026-01-09T12:35:14.118Z,INFO,TenantWorkFlowService,10.176.103.124,170,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/workflow/tenant/5332/lastactions with status 200 in 1 ms,,
,7fa0562c-d43b-4ac8-abae-b02eac336ad0,,5332,5332,17804,2026-01-09T12:35:15.693Z,INFO,TenantConfigurationService,10.176.102.85,5,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/user/v1/. RequestType: Regular,,
,7fa0562c-d43b-4ac8-abae-b02eac336ad0,,5332,5332,17804,2026-01-09T12:35:15.776Z,INFO,UserPreferenceService,10.176.102.181,194,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/userpref/userdefaultpref. RequestType: Regular,,
,7fa0562c-d43b-4ac8-abae-b02eac336ad0,,5332,5332,17804,2026-01-09T12:35:15.777Z,INFO,UserPreferenceService,10.176.102.181,194,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/userpref/userdefaultpref with status 200 in 1 ms,,
